antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Country, Hip-Hop, Rock, Spoken","Easy Listening, Experimental",0.1708542713567839,0.36683417085427134,0.10552763819095477,0.6176470588235294,1.6837228041901693,1.0,0.04285245322087827,1.6559721685349829,0.48975468975468983,0.24418604651162792,0.39612511671335204,0.4526591458501209
"Country, Experimental, International, Spoken","Electronic, Rock",0.1708542713567839,0.36683417085427134,0.10552763819095477,0.6176470588235294,1.6837228041901693,1.0,0.04285245322087827,1.6559721685349829,0.48975468975468983,0.24418604651162792,0.39612511671335204,0.4526591458501209
"Country, Experimental, International, Unknown","Electronic, Rock",0.1708542713567839,0.36683417085427134,0.10552763819095477,0.6176470588235294,1.6837228041901693,1.0,0.04285245322087827,1.6559721685349829,0.48975468975468983,0.24418604651162792,0.39612511671335204,0.4526591458501209
"Easy Listening, Experimental, Spoken, Unknown","Electronic, Rock",0.1708542713567839,0.36683417085427134,0.10552763819095477,0.6176470588235294,1.6837228041901693,1.0,0.04285245322087827,1.6559721685349829,0.48975468975468983,0.24418604651162792,0.39612511671335204,0.4526591458501209
"Hip-Hop, International, Rock, Spoken","Easy Listening, Experimental",0.1708542713567839,0.36683417085427134,0.10552763819095477,0.6176470588235294,1.6837228041901693,1.0,0.04285245322087827,1.6559721685349829,0.48975468975468983,0.24418604651162792,0.39612511671335204,0.4526591458501209
"Classical, Experimental, Hip-Hop, Soul-RnB","Instrumental, International",0.16080402010050251,0.37185929648241206,0.10050251256281408,0.625,1.6807432432432432,1.0,0.040706042776697565,1.675041876046901,0.4826347305389222,0.23255813953488375,0.403,0.44763513513513514
"Easy Listening, Electronic, Old-Time / Historic","Experimental, Spoken",0.19597989949748743,0.3969849246231156,0.1306532663316583,0.6666666666666667,1.679324894514768,1.0,0.052852200702002486,1.8090452261306535,0.503125,0.28260869565217395,0.4472222222222224,0.4978902953586498
"Easy Listening, Electronic, Hip-Hop, Rock","Blues, Experimental",0.1507537688442211,0.3969849246231156,0.10050251256281408,0.6666666666666667,1.679324894514768,1.0,0.040655539001540376,1.8090452261306535,0.47633136094674566,0.2247191011235955,0.4472222222222224,0.45991561181434604
"Blues, Easy Listening, Electronic, Hip-Hop","Experimental, Spoken",0.1507537688442211,0.3969849246231156,0.10050251256281408,0.6666666666666667,1.679324894514768,1.0,0.040655539001540376,1.8090452261306535,0.47633136094674566,0.2247191011235955,0.4472222222222224,0.45991561181434604
"Easy Listening, Electronic, Rock, Spoken","Blues, Experimental",0.1507537688442211,0.3969849246231156,0.10050251256281408,0.6666666666666667,1.679324894514768,1.0,0.040655539001540376,1.8090452261306535,0.47633136094674566,0.2247191011235955,0.4472222222222224,0.45991561181434604
"Easy Listening, Electronic, Spoken, Unknown","Blues, Experimental",0.1507537688442211,0.3969849246231156,0.10050251256281408,0.6666666666666667,1.679324894514768,1.0,0.040655539001540376,1.8090452261306535,0.47633136094674566,0.2247191011235955,0.4472222222222224,0.45991561181434604
"Classical, Electronic, Rock, Unknown","Experimental, Spoken",0.1507537688442211,0.3969849246231156,0.10050251256281408,0.6666666666666667,1.679324894514768,1.0,0.040655539001540376,1.8090452261306535,0.47633136094674566,0.2247191011235955,0.4472222222222224,0.45991561181434604
"Hip-Hop, Pop, Soul-RnB, Spoken","Classical, Old-Time / Historic",0.1507537688442211,0.3969849246231156,0.10050251256281408,0.6666666666666667,1.679324894514768,1.0,0.040655539001540376,1.8090452261306535,0.47633136094674566,0.2247191011235955,0.4472222222222224,0.45991561181434604
"Country, Easy Listening, Experimental, Rock","Electronic, Hip-Hop",0.1658291457286432,0.3969849246231156,0.11055276381909548,0.6666666666666667,1.679324894514768,1.0,0.044721092901694404,1.8090452261306535,0.4849397590361445,0.2444444444444445,0.4472222222222224,0.4725738396624473
"Electronic, Experimental, International, Old-Time / Historic","Country, Spoken",0.1507537688442211,0.3969849246231156,0.10050251256281408,0.6666666666666667,1.679324894514768,1.0,0.040655539001540376,1.8090452261306535,0.47633136094674566,0.2247191011235955,0.4472222222222224,0.45991561181434604
"Easy Listening, Electronic, Hip-Hop, Pop","Experimental, Spoken",0.1507537688442211,0.3969849246231156,0.10050251256281408,0.6666666666666667,1.679324894514768,1.0,0.040655539001540376,1.8090452261306535,0.47633136094674566,0.2247191011235955,0.4472222222222224,0.45991561181434604
"Hip-Hop, Pop, Soul-RnB, Spoken","Jazz, Old-Time / Historic",0.1507537688442211,0.3969849246231156,0.10050251256281408,0.6666666666666667,1.679324894514768,1.0,0.040655539001540376,1.8090452261306535,0.47633136094674566,0.2247191011235955,0.4472222222222224,0.45991561181434604
"Electronic, Hip-Hop, Rock, Unknown","Experimental, Spoken",0.18090452261306533,0.3969849246231156,0.12060301507537688,0.6666666666666666,1.6793248945147679,1.0,0.04878664680184844,1.8090452261306529,0.49386503067484666,0.26373626373626374,0.4472222222222222,0.4852320675105485
"Easy Listening, Electronic, Spoken, Unknown","Experimental, Rock",0.1507537688442211,0.41708542713567837,0.10552763819095477,0.7000000000000001,1.6783132530120484,1.0,0.042650438120249504,1.943048576214406,0.4759087066779376,0.22826086956521743,0.485344827586207,0.4765060240963856
"Experimental, Pop, Spoken","Easy Listening, Electronic",0.24623115577889448,0.3165829145728643,0.1306532663316583,0.5306122448979592,1.6760609005506966,1.0,0.05270068937653091,1.4559755298230284,0.5351282051282054,0.3023255813953489,0.31317527010804325,0.47165532879818595
"Experimental, Hip-Hop, Rock, Soul-RnB","Easy Listening, Instrumental",0.18090452261306533,0.3316582914572864,0.10050251256281408,0.5555555555555556,1.6750841750841752,1.0,0.04050402767606879,1.5037688442211057,0.4920245398773006,0.24390243902439024,0.3350041771094403,0.4292929292929293
"Blues, Easy Listening, Hip-Hop, Pop","Old-Time / Historic, Rock",0.1457286432160804,0.4120603015075377,0.10050251256281408,0.6896551724137931,1.6736753574432297,1.0,0.0404535239009116,1.8944723618090455,0.47117647058823536,0.2197802197802198,0.4721485411140584,0.4667788057190917
"Experimental, Instrumental, Pop, Rock","Easy Listening, Hip-Hop",0.1457286432160804,0.4120603015075377,0.10050251256281408,0.6896551724137931,1.6736753574432297,1.0,0.0404535239009116,1.8944723618090455,0.47117647058823536,0.2197802197802198,0.4721485411140584,0.4667788057190917
"Blues, Experimental, Pop, Rock","Electronic, Jazz",0.17587939698492464,0.3417085427135678,0.10050251256281408,0.5714285714285714,1.6722689075630253,1.0,0.040403020125754405,1.5360134003350083,0.4878048780487805,0.24096385542168675,0.34896401308615044,0.4327731092436975
"Classical, Jazz, Old-Time / Historic, Spoken","Pop, Soul-RnB",0.1708542713567839,0.35175879396984927,0.10050251256281408,0.5882352941176471,1.672268907563025,1.0,0.040403020125754405,1.574300071787509,0.48484848484848486,0.23809523809523808,0.364797081623347,0.4369747899159664
"Experimental, Hip-Hop, Pop, Spoken","Rock, Unknown",0.1658291457286432,0.41708542713567837,0.11557788944723618,0.696969696969697,1.671047827674334,1.0,0.04641296936946038,1.923618090452262,0.48140387637506554,0.24731182795698928,0.4801462904911181,0.4870390653523184
"Easy Listening, Electronic, Rock","Experimental, Hip-Hop",0.18592964824120603,0.4371859296482412,0.135678391959799,0.7297297297297297,1.669151910531221,1.0,0.05439256584429686,2.0824120603015075,0.49245541838134427,0.27835051546391754,0.5197876447876447,0.5200372786579683
"Electronic, Jazz, Rock, Spoken","Experimental, Pop",0.15577889447236182,0.3869346733668342,0.10050251256281408,0.6451612903225806,1.6673648931713447,1.0,0.04022625691270423,1.7277295568752855,0.47410714285714284,0.22727272727272727,0.4212057112638815,0.45245077503142017
"Experimental, Hip-Hop, Jazz, Spoken","Easy Listening, Rock",0.1658291457286432,0.38190954773869346,0.10552763819095477,0.6363636363636364,1.6662679425837321,1.0,0.042195904143834756,1.699748743718593,0.4793459552495697,0.23863636363636362,0.4116777531411678,0.45633971291866027
"Country, Easy Listening, Experimental, Hip-Hop","Electronic, Rock",0.18090452261306533,0.36683417085427134,0.11055276381909548,0.6111111111111112,1.6659056316590566,1.0,0.04419080326254389,1.6281407035175883,0.4880089235917458,0.25287356321839083,0.3858024691358025,0.45624048706240494
"Electronic, Hip-Hop, Rock, Unknown","Easy Listening, Experimental",0.18090452261306533,0.36683417085427134,0.11055276381909548,0.6111111111111112,1.6659056316590566,1.0,0.04419080326254389,1.6281407035175883,0.4880089235917458,0.25287356321839083,0.3858024691358025,0.45624048706240494
"Hip-Hop, Instrumental, Rock, Spoken","Easy Listening, Experimental",0.18090452261306533,0.36683417085427134,0.11055276381909548,0.6111111111111112,1.6659056316590566,1.0,0.04419080326254389,1.6281407035175883,0.4880089235917458,0.25287356321839083,0.3858024691358025,0.45624048706240494
"Experimental, Pop, Spoken, Unknown","Electronic, Rock",0.18090452261306533,0.36683417085427134,0.11055276381909548,0.6111111111111112,1.6659056316590566,1.0,0.04419080326254389,1.6281407035175883,0.4880089235917458,0.25287356321839083,0.3858024691358025,0.45624048706240494
"Easy Listening, Experimental, International, Rock","Hip-Hop, Spoken",0.15577889447236182,0.40703517587939697,0.10552763819095477,0.6774193548387096,1.6642771804062126,1.0,0.04212014848109896,1.838190954773869,0.47278911564625853,0.23076923076923078,0.455986878075451,0.4683393070489844
"Easy Listening, Experimental, Spoken, Unknown","Hip-Hop, Rock",0.1708542713567839,0.44221105527638194,0.12562814070351758,0.7352941176470588,1.6627673796791442,1.0,0.050074493068356846,2.107202680067001,0.4807272727272726,0.25773195876288657,0.52543720190779,0.5096925133689839
"Blues, Experimental, Hip-Hop, Unknown","Easy Listening, Electronic",0.19095477386934673,0.3165829145728643,0.10050251256281408,0.5263157894736843,1.6624895572263996,1.0,0.04004949369965406,1.442769402568398,0.4925465838509318,0.2469135802469136,0.30688854489164097,0.42188805346700087
"Blues, Experimental, Rock, Spoken","Easy Listening, Electronic",0.19095477386934673,0.3165829145728643,0.10050251256281408,0.5263157894736843,1.6624895572263996,1.0,0.04004949369965406,1.442769402568398,0.4925465838509318,0.2469135802469136,0.30688854489164097,0.42188805346700087
"Experimental, Hip-Hop, Spoken, Unknown","Easy Listening, Electronic",0.19095477386934673,0.3165829145728643,0.10050251256281408,0.5263157894736843,1.6624895572263996,1.0,0.04004949369965406,1.442769402568398,0.4925465838509318,0.2469135802469136,0.30688854489164097,0.42188805346700087
"Easy Listening, Experimental, Old-Time / Historic, Rock","Hip-Hop, Spoken",0.1708542713567839,0.40703517587939697,0.11557788944723618,0.6764705882352942,1.6619462599854757,1.0,0.04603419105578142,1.8328003654636824,0.480368906455863,0.25000000000000006,0.4543868394815554,0.48021060275962235
"Hip-Hop, Old-Time / Historic, Rock, Soul-RnB","Jazz, Pop",0.1708542713567839,0.37185929648241206,0.10552763819095477,0.6176470588235294,1.6609697933227345,1.0,0.04199388904320599,1.6428295322767685,0.47994227994227995,0.24137931034482757,0.3912941176470589,0.4507154213036566
"Blues, Experimental, Rock, Unknown","Electronic, Jazz",0.18592964824120603,0.3417085427135678,0.10552763819095477,0.5675675675675675,1.6609697933227345,1.0,0.04199388904320599,1.5222989949748744,0.4888300999412112,0.25000000000000006,0.3430988240148545,0.43819554848966613
"Blues, Easy Listening, Electronic","Experimental, Hip-Hop, Rock",0.20100502512562815,0.3015075376884422,0.10050251256281408,0.5,1.6583333333333334,1.0,0.039897982374182475,1.3969849246231156,0.4968553459119497,0.25000000000000006,0.2841726618705036,0.4166666666666667
"Blues, Instrumental, Spoken","Hip-Hop, Rock, Unknown",0.21105527638190955,0.3015075376884422,0.10552763819095477,0.5,1.6583333333333334,1.0,0.041892881492891595,1.3969849246231156,0.5031847133757962,0.25925925925925924,0.2841726618705036,0.42500000000000004
"Easy Listening, Experimental, Hip-Hop, Soul-RnB","Instrumental, Rock",0.16080402010050251,0.3768844221105528,0.10050251256281408,0.625,1.6583333333333332,1.0,0.03989798237418247,1.6616415410385261,0.4730538922155688,0.22988505747126436,0.3981854838709677,0.4458333333333333
"Country, Experimental, Hip-Hop, Rock","Easy Listening, Electronic",0.21105527638190955,0.3165829145728643,0.11055276381909548,0.5238095238095238,1.6545729402872262,1.0,0.04373626928612914,1.435175879396985,0.5014475969889982,0.2650602409638555,0.3032212885154062,0.4365079365079365
"Experimental, Hip-Hop, Rock, Unknown","Easy Listening, Electronic",0.21105527638190955,0.3165829145728643,0.11055276381909548,0.5238095238095238,1.6545729402872262,1.0,0.04373626928612914,1.435175879396985,0.5014475969889982,0.2650602409638555,0.3032212885154062,0.4365079365079365
"Electronic, Experimental, Jazz, Pop","Rock, Spoken",0.1457286432160804,0.41708542713567837,0.10050251256281408,0.6896551724137931,1.6535105941005404,1.0,0.039721219161132304,1.8782802903405924,0.4626470588235295,0.2173913043478261,0.4675980975029727,0.46530951391773995
"Electronic, Experimental, Jazz, Pop","Rock, Unknown",0.1457286432160804,0.41708542713567837,0.10050251256281408,0.6896551724137931,1.6535105941005404,1.0,0.039721219161132304,1.8782802903405924,0.4626470588235295,0.2173913043478261,0.4675980975029727,0.46530951391773995
"Electronic, Jazz, Rock, Unknown","Blues, Experimental",0.16080402010050251,0.3969849246231156,0.10552763819095477,0.65625,1.6530854430379747,1.0,0.041690866392262826,1.7542256738236637,0.47077274023381815,0.23333333333333336,0.4299479166666667,0.4610363924050633
"Country, Electronic, International, Unknown","Experimental, Spoken",0.16080402010050251,0.3969849246231156,0.10552763819095477,0.65625,1.6530854430379747,1.0,0.041690866392262826,1.7542256738236637,0.47077274023381815,0.23333333333333336,0.4299479166666667,0.4610363924050633
"Electronic, Jazz, Rock, Unknown","Experimental, Spoken",0.16080402010050251,0.3969849246231156,0.10552763819095477,0.65625,1.6530854430379747,1.0,0.041690866392262826,1.7542256738236637,0.47077274023381815,0.23333333333333336,0.4299479166666667,0.4610363924050633
"Classical, Experimental, Pop, Rock","Spoken, Unknown",0.1407035175879397,0.4321608040201005,0.10050251256281408,0.7142857142857143,1.6528239202657808,1.0,0.039695967273553706,1.9874371859296485,0.45964912280701764,0.2127659574468085,0.49683944374209865,0.47342192691029905
"Electronic, Hip-Hop, Rock, Spoken","Experimental, Unknown",0.1708542713567839,0.4271356783919598,0.12060301507537688,0.7058823529411765,1.6525951557093426,1.0,0.04762505997323299,1.947738693467337,0.47626262626262617,0.2526315789473684,0.4865841073271414,0.49411764705882355
"Blues, Easy Listening, Experimental, Spoken","Electronic, Rock",0.1658291457286432,0.36683417085427134,0.10050251256281408,0.6060606060606061,1.6521378165213783,1.0,0.03967071538597511,1.6072671047545422,0.4731927710843374,0.23255813953488375,0.37782587782587784,0.4400166044001661
"Classical, Experimental, Hip-Hop, Instrumental","International, Soul-RnB",0.1658291457286432,0.36683417085427134,0.10050251256281408,0.6060606060606061,1.6521378165213783,1.0,0.03967071538597511,1.6072671047545422,0.4731927710843374,0.23255813953488375,0.37782587782587784,0.4400166044001661
"Classical, Jazz, Old-Time / Historic, Pop","Soul-RnB, Spoken",0.1658291457286432,0.36683417085427134,0.10050251256281408,0.6060606060606061,1.6521378165213783,1.0,0.03967071538597511,1.6072671047545422,0.4731927710843374,0.23255813953488375,0.37782587782587784,0.4400166044001661
"Experimental, Hip-Hop, Pop, Spoken","Electronic, Rock",0.1658291457286432,0.36683417085427134,0.10050251256281408,0.6060606060606061,1.6521378165213783,1.0,0.03967071538597511,1.6072671047545422,0.4731927710843374,0.23255813953488375,0.37782587782587784,0.4400166044001661
"Experimental, Hip-Hop, Instrumental, Soul-RnB","Classical, International",0.18090452261306533,0.33668341708542715,0.10050251256281408,0.5555555555555556,1.650082918739635,1.0,0.039594959723239315,1.492462311557789,0.48098159509202454,0.24096385542168675,0.32996632996632996,0.42703150912106136
